txn_id,timestamp,customer_id,amount,payment_method,issuer,status,failure_code
TXN00352,2026-08-17 23:57:00,CUST0258,7119.24,netbanking,HDFC,success,
TXN00353,2026-08-17 14:39:00,CUST0152,1883.67,upi,,success,
TXN00354,2026-08-17 20:38:00,CUST0233,3082.96,wallet,,success,
TXN00355,2026-08-17 21:15:00,CUST0112,5490.68,card,Kotak,success,
TXN00356,2026-08-17 10:58:00,CUST0186,4578.72,card,Kotak,success,
TXN00357,2026-08-17 18:34:00,CUST0104,1326.34,netbanking,Kotak,success,
TXN00358,2026-08-17 20:37:00,CUST0106,3987.3,wallet,,success,
TXN00359,2026-08-17 11:32:00,CUST0233,3411.08,card,Kotak,success,
TXN00360,2026-08-17 20:01:00,CUST0158,3258.2,card,ICICI,success,
TXN00361,2026-08-17 15:22:00,CUST0024,5648.02,card,HDFC,success,
TXN00362,2026-08-17 09:18:00,CUST0242,3359.61,upi,,success,
TXN00363,2026-08-17 14:57:00,CUST0216,3152.47,wallet,,success,
TXN00364,2026-08-17 11:41:00,CUST0277,6903.25,card,ICICI,success,
TXN00365,2026-08-17 17:08:00,CUST0202,5863.69,upi,,success,
TXN00366,2026-08-17 13:29:00,CUST0012,5436.97,wallet,,success,
TXN00367,2026-08-17 12:29:00,CUST0118,2867.35,netbanking,ICICI,success,
TXN00368,2026-08-17 09:51:00,CUST0058,5332.55,card,ICICI,success,
TXN00369,2026-08-17 18:02:00,CUST0052,3654.56,card,ICICI,failed,card_expired
TXN00370,2026-08-17 16:14:00,CUST0206,4387.11,card,ICICI,success,
TXN00371,2026-08-17 12:52:00,CUST0149,7343.72,netbanking,Kotak,success,
TXN00372,2026-08-17 12:19:00,CUST0165,7028.63,upi,,success,
TXN00373,2026-08-17 09:35:00,CUST0141,7595.88,upi,,success,
TXN00374,2026-08-17 17:31:00,CUST0219,518.04,netbanking,Axis,success,
TXN00375,2026-08-17 20:26:00,CUST0164,3354.83,netbanking,Axis,success,
TXN00376,2026-08-17 16:15:00,CUST0276,6817.33,netbanking,ICICI,success,
TXN00377,2026-08-17 17:26:00,CUST0030,7747.12,upi,,success,
TXN00378,2026-08-17 12:21:00,CUST0131,5226.64,wallet,,success,
TXN00379,2026-08-17 17:46:00,CUST0048,6660.84,card,SBI,success,
TXN00380,2026-08-17 22:04:00,CUST0021,1627.08,upi,,success,
TXN00381,2026-08-17 13:58:00,CUST0171,270.37,upi,,success,
TXN00382,2026-08-17 20:48:00,CUST0061,3909.53,upi,,success,
TXN00383,2026-08-17 15:58:00,CUST0105,2028.75,netbanking,SBI,success,
TXN00384,2026-08-17 19:22:00,CUST0274,2571.11,netbanking,Kotak,success,
TXN00385,2026-08-17 10:51:00,CUST0239,7853.35,wallet,,success,
TXN00386,2026-08-17 23:13:00,CUST0164,3060.03,wallet,,failed,generic_decline
TXN00387,2026-08-17 20:09:00,CUST0114,277.33,wallet,,success,
TXN00388,2026-08-17 14:14:00,CUST0101,3131.74,upi,,success,
TXN00389,2026-08-17 13:48:00,CUST0173,6599.5,wallet,,success,
TXN00390,2026-08-17 11:08:00,CUST0181,5804.46,wallet,,success,
TXN00391,2026-08-17 19:03:00,CUST0278,4262.96,card,HDFC,success,
TXN00392,2026-08-17 11:53:00,CUST0212,5101.01,card,ICICI,failed,generic_decline
TXN00393,2026-08-17 16:23:00,CUST0259,624.53,wallet,,success,
TXN00394,2026-08-17 09:34:00,CUST0009,4480.4,card,HDFC,success,
TXN00395,2026-08-17 17:18:00,CUST0141,284.57,wallet,,success,
TXN00396,2026-08-17 10:58:00,CUST0092,906.06,upi,,success,
TXN00397,2026-08-17 13:52:00,CUST0270,2932.36,wallet,,success,
TXN00398,2026-08-17 16:36:00,CUST0208,2059.18,upi,,success,
TXN00399,2026-08-17 19:54:00,CUST0042,5251.67,card,HDFC,success,
TXN00400,2026-08-17 17:30:00,CUST0194,590.5,card,ICICI,success,
TXN00401,2026-08-17 19:50:00,CUST0223,2750.47,card,Kotak,success,
TXN00402,2026-08-17 12:57:00,CUST0118,6964.72,wallet,,success,
TXN00403,2026-08-17 19:59:00,CUST0039,2350.93,card,ICICI,success,
TXN00404,2026-08-17 09:13:00,CUST0162,4758.23,wallet,,success,
TXN00405,2026-08-17 11:36:00,CUST0154,2037.71,wallet,,success,
TXN00406,2026-08-17 14:24:00,CUST0277,6081.53,upi,,success,
TXN00407,2026-08-17 17:47:00,CUST0041,7798.44,card,HDFC,success,
TXN00408,2026-08-17 14:38:00,CUST0039,6186.69,wallet,,success,
TXN00409,2026-08-17 09:40:00,CUST0168,2295.62,wallet,,success,
TXN00410,2026-08-17 17:24:00,CUST0183,3540.01,wallet,,success,
TXN00411,2026-08-17 21:15:00,CUST0152,5747.9,card,SBI,success,
TXN00412,2026-08-17 20:24:00,CUST0079,2635.92,card,HDFC,failed,generic_decline
TXN00413,2026-08-17 16:23:00,CUST0158,6126.57,card,ICICI,success,
TXN00414,2026-08-17 16:35:00,CUST0221,4504.71,wallet,,success,
TXN00415,2026-08-17 14:35:00,CUST0046,880.55,netbanking,Axis,failed,generic_decline
TXN00416,2026-08-17 15:49:00,CUST0212,814.89,upi,,success,
TXN00417,2026-08-17 19:24:00,CUST0087,1480.59,netbanking,SBI,success,
TXN00418,2026-08-17 10:10:00,CUST0075,3562.21,wallet,,success,
TXN00419,2026-08-17 14:16:00,CUST0040,7562.15,wallet,,success,
TXN00420,2026-08-17 16:06:00,CUST0101,1213.59,card,Axis,success,
TXN00421,2026-08-17 21:55:00,CUST0195,2736.9,netbanking,Axis,success,
TXN00422,2026-08-17 13:20:00,CUST0070,4885.21,upi,,success,
TXN00423,2026-08-17 15:20:00,CUST0091,2437.87,wallet,,success,
TXN00424,2026-08-17 14:24:00,CUST0125,2350.36,wallet,,success,
TXN00425,2026-08-17 12:37:00,CUST0289,7978.53,upi,,success,
TXN00426,2026-08-17 09:46:00,CUST0282,3773.73,upi,,success,
TXN00427,2026-08-17 22:44:00,CUST0150,692.9,wallet,,success,
TXN00428,2026-08-17 19:19:00,CUST0072,2049.87,upi,,success,
TXN00429,2026-08-17 10:28:00,CUST0194,7927.0,wallet,,success,
TXN00430,2026-08-17 17:59:00,CUST0274,7375.08,wallet,,success,
TXN00431,2026-08-17 20:57:00,CUST0185,6526.53,card,HDFC,success,
TXN00432,2026-08-17 11:41:00,CUST0182,4959.52,wallet,,success,
TXN00433,2026-08-17 21:27:00,CUST0170,981.66,card,SBI,success,
TXN00434,2026-08-17 17:37:00,CUST0266,5548.17,upi,,success,
TXN00435,2026-08-17 16:49:00,CUST0201,5484.51,upi,,success,
TXN00436,2026-08-17 16:06:00,CUST0013,2469.14,card,HDFC,success,
TXN00437,2026-08-17 14:19:00,CUST0073,2843.07,upi,,success,
TXN00438,2026-08-17 16:06:00,CUST0179,3589.6,wallet,,success,
TXN00439,2026-08-17 09:51:00,CUST0154,5729.62,card,SBI,success,
TXN00440,2026-08-17 23:47:00,CUST0085,2064.72,upi,,success,
TXN00441,2026-08-17 17:27:00,CUST0170,7673.93,upi,,success,
TXN00442,2026-08-17 11:40:00,CUST0095,5309.87,wallet,,failed,generic_decline
TXN00443,2026-08-17 16:37:00,CUST0102,3521.99,card,ICICI,success,
TXN00444,2026-08-17 18:06:00,CUST0033,6426.09,upi,,success,
TXN00445,2026-08-17 16:07:00,CUST0101,2209.47,wallet,,success,
TXN00446,2026-08-17 18:24:00,CUST0161,4948.77,card,SBI,success,
TXN00447,2026-08-17 18:11:00,CUST0235,6537.85,netbanking,Kotak,success,
TXN00448,2026-08-17 14:07:00,CUST0069,2022.8,card,ICICI,success,
TXN00449,2026-08-17 17:24:00,CUST0073,3433.18,upi,,success,
TXN00450,2026-08-17 11:31:00,CUST0217,5138.69,upi,,success,
TXN00451,2026-08-17 13:08:00,CUST0251,1618.72,wallet,,success,
TXN00452,2026-08-17 09:31:00,CUST0184,1221.8,wallet,,success,
TXN00453,2026-08-17 19:31:00,CUST0259,3361.7,wallet,,success,
TXN00454,2026-08-17 16:10:00,CUST0228,798.96,card,ICICI,success,
TXN00455,2026-08-17 12:34:00,CUST0141,2416.06,wallet,,success,
TXN00456,2026-08-17 17:32:00,CUST0254,1038.71,card,SBI,success,
TXN00457,2026-08-17 17:52:00,CUST0188,6090.77,wallet,,success,
TXN00458,2026-08-17 10:47:00,CUST0218,6666.06,upi,,success,
TXN00459,2026-08-17 16:16:00,CUST0017,2886.33,card,Axis,success,
TXN00460,2026-08-17 21:51:00,CUST0061,2010.03,netbanking,Kotak,success,
TXN00461,2026-08-17 18:08:00,CUST0085,6311.07,upi,,success,
TXN00462,2026-08-17 14:34:00,CUST0292,2356.52,upi,,success,
TXN00463,2026-08-17 13:36:00,CUST0150,2248.64,card,ICICI,success,
TXN00464,2026-08-17 23:03:00,CUST0211,7941.02,upi,,success,
TXN00465,2026-08-17 12:09:00,CUST0068,5734.45,upi,,success,
TXN00466,2026-08-17 16:09:00,CUST0202,4682.79,netbanking,Axis,success,
TXN00467,2026-08-17 19:50:00,CUST0039,7058.98,card,Axis,success,
TXN00468,2026-08-17 20:59:00,CUST0143,7036.94,wallet,,success,
TXN00469,2026-08-17 18:00:00,CUST0168,6970.93,card,Axis,success,
TXN00470,2026-08-17 22:04:00,CUST0184,6396.07,wallet,,success,
TXN00471,2026-08-17 22:13:00,CUST0220,4033.51,netbanking,SBI,success,
TXN00472,2026-08-17 11:36:00,CUST0296,6841.52,netbanking,HDFC,failed,generic_decline
TXN00473,2026-08-17 09:07:00,CUST0236,7446.05,upi,,success,
TXN00474,2026-08-17 15:12:00,CUST0001,7966.2,upi,,success,
TXN00475,2026-08-17 11:55:00,CUST0155,7471.9,netbanking,HDFC,success,
TXN00476,2026-08-17 10:23:00,CUST0129,5366.39,upi,,success,
TXN00477,2026-08-17 20:44:00,CUST0157,6078.57,wallet,,success,
TXN00478,2026-08-17 09:13:00,CUST0049,3892.93,upi,,success,
TXN00479,2026-08-17 19:28:00,CUST0266,222.9,netbanking,HDFC,success,
TXN00480,2026-08-17 20:08:00,CUST0217,3899.95,upi,,success,
TXN00481,2026-08-17 10:20:00,CUST0053,3035.36,netbanking,ICICI,success,
TXN00482,2026-08-17 19:43:00,CUST0069,1271.4,card,Kotak,success,
TXN00483,2026-08-17 14:46:00,CUST0226,1822.49,upi,,success,
TXN00484,2026-08-17 22:13:00,CUST0227,830.5,card,ICICI,success,
TXN00485,2026-08-17 14:27:00,CUST0197,2618.85,upi,,success,
TXN00486,2026-08-17 12:35:00,CUST0044,4867.84,netbanking,HDFC,success,
TXN00487,2026-08-17 12:33:00,CUST0155,4914.38,upi,,success,
TXN00488,2026-08-17 19:03:00,CUST0152,6302.84,upi,,success,
TXN00489,2026-08-17 12:31:00,CUST0058,5158.95,card,Kotak,success,
TXN00490,2026-08-17 14:59:00,CUST0007,2634.31,wallet,,success,
TXN00491,2026-08-17 15:23:00,CUST0292,4438.9,upi,,success,
TXN00492,2026-08-17 09:37:00,CUST0038,680.13,netbanking,ICICI,failed,generic_decline
TXN00493,2026-08-17 21:25:00,CUST0031,4126.89,wallet,,success,
TXN00494,2026-08-17 10:40:00,CUST0206,4362.03,upi,,success,
TXN00495,2026-08-17 10:32:00,CUST0159,7379.26,upi,,success,
TXN00496,2026-08-17 18:40:00,CUST0201,6141.31,card,SBI,failed,card_expired
TXN00497,2026-08-17 09:15:00,CUST0123,826.77,wallet,,success,
TXN00498,2026-08-17 13:42:00,CUST0029,5972.29,upi,,success,
TXN00499,2026-08-17 20:00:00,CUST0071,1436.09,netbanking,Kotak,success,
TXN00500,2026-08-17 11:23:00,CUST0133,1146.41,netbanking,HDFC,success,
TXN00501,2026-08-18 14:51:00,CUST0016,3520.2,card,SBI,success,
TXN00502,2026-08-18 19:04:00,CUST0296,4044.76,netbanking,HDFC,success,
TXN00503,2026-08-18 11:23:00,CUST0291,1384.88,card,Kotak,success,
TXN00504,2026-08-18 12:47:00,CUST0060,4144.28,card,HDFC,failed,card_expired
TXN00505,2026-08-18 14:24:00,CUST0242,7373.78,upi,,success,
TXN00506,2026-08-18 17:51:00,CUST0019,7324.49,wallet,,success,
TXN00507,2026-08-18 15:58:00,CUST0128,5804.26,netbanking,HDFC,success,
TXN00508,2026-08-18 17:43:00,CUST0062,7230.24,upi,,success,
TXN00509,2026-08-18 09:25:00,CUST0265,691.07,wallet,,success,
TXN00510,2026-08-18 14:05:00,CUST0160,4491.77,card,SBI,failed,card_expired
TXN00511,2026-08-18 21:19:00,CUST0289,5955.67,upi,,success,
TXN00512,2026-08-18 21:49:00,CUST0253,1684.07,upi,,success,
TXN00513,2026-08-18 09:14:00,CUST0210,4401.13,card,SBI,failed,generic_decline
TXN00514,2026-08-18 22:47:00,CUST0193,5858.64,card,ICICI,success,
TXN00515,2026-08-18 15:31:00,CUST0122,7695.3,upi,,success,
TXN00516,2026-08-18 09:58:00,CUST0048,1967.06,wallet,,success,
TXN00517,2026-08-18 16:47:00,CUST0191,816.48,card,Kotak,success,
TXN00518,2026-08-18 10:37:00,CUST0202,4607.39,wallet,,success,
TXN00519,2026-08-18 12:18:00,CUST0067,2198.78,netbanking,Axis,success,
TXN00520,2026-08-18 14:28:00,CUST0168,2284.85,card,ICICI,success,
TXN00521,2026-08-18 10:09:00,CUST0300,979.41,wallet,,success,
TXN00522,2026-08-18 10:34:00,CUST0209,2962.56,upi,,success,
TXN00523,2026-08-18 13:54:00,CUST0238,1091.32,upi,,success,
TXN00524,2026-08-18 22:45:00,CUST0156,5620.49,card,ICICI,success,
TXN00525,2026-08-18 11:05:00,CUST0168,5732.59,netbanking,Axis,success,
TXN00526,2026-08-18 13:52:00,CUST0154,7926.81,card,Axis,success,
TXN00527,2026-08-18 20:35:00,CUST0285,2111.34,wallet,,success,
TXN00528,2026-08-18 10:00:00,CUST0072,634.1,upi,,success,
TXN00529,2026-08-18 14:43:00,CUST0206,5097.84,card,Kotak,success,
TXN00530,2026-08-18 09:04:00,CUST0039,1702.34,wallet,,success,
TXN00531,2026-08-18 23:54:00,CUST0048,6660.45,netbanking,HDFC,failed,generic_decline
TXN00532,2026-08-18 09:10:00,CUST0237,7404.43,wallet,,success,
TXN00533,2026-08-18 16:01:00,CUST0203,3154.43,wallet,,success,
TXN00534,2026-08-18 23:11:00,CUST0110,2308.61,wallet,,success,
TXN00535,2026-08-18 18:39:00,CUST0018,4993.27,netbanking,Axis,success,
TXN00536,2026-08-18 16:03:00,CUST0282,838.61,wallet,,success,
TXN00537,2026-08-18 19:56:00,CUST0103,6408.0,upi,,success,
TXN00538,2026-08-18 21:01:00,CUST0279,7916.82,netbanking,Axis,success,
TXN00539,2026-08-18 14:58:00,CUST0249,4590.36,netbanking,Axis,success,
TXN00540,2026-08-18 14:38:00,CUST0014,1869.31,netbanking,HDFC,success,
TXN00541,2026-08-18 17:22:00,CUST0242,6169.71,upi,,success,
TXN00542,2026-08-18 12:42:00,CUST0052,2043.05,card,ICICI,success,
TXN00543,2026-08-18 14:59:00,CUST0199,6737.89,upi,,success,
TXN00544,2026-08-18 21:47:00,CUST0163,5626.37,card,SBI,success,
TXN00545,2026-08-18 11:36:00,CUST0289,7594.69,wallet,,success,
TXN00546,2026-08-18 16:02:00,CUST0090,858.52,upi,,success,
TXN00547,2026-08-18 17:30:00,CUST0011,155.37,upi,,success,
TXN00548,2026-08-18 20:11:00,CUST0175,7362.43,netbanking,HDFC,failed,generic_decline
TXN00549,2026-08-18 21:07:00,CUST0073,6794.87,netbanking,HDFC,success,
TXN00550,2026-08-18 18:06:00,CUST0203,2792.0,netbanking,ICICI,success,
TXN00551,2026-08-18 21:40:00,CUST0224,7691.2,netbanking,ICICI,success,
TXN00552,2026-08-18 20:56:00,CUST0288,7441.43,netbanking,ICICI,success,
TXN00553,2026-08-18 15:19:00,CUST0090,5911.86,netbanking,ICICI,success,
TXN00554,2026-08-18 20:36:00,CUST0001,3224.07,card,ICICI,success,
TXN00555,2026-08-18 19:36:00,CUST0114,967.27,wallet,,success,
TXN00556,2026-08-18 12:22:00,CUST0040,7861.68,upi,,success,
TXN00557,2026-08-18 22:45:00,CUST0046,5409.69,netbanking,Axis,failed,generic_decline
TXN00558,2026-08-18 12:44:00,CUST0108,682.19,netbanking,HDFC,success,
TXN00559,2026-08-18 15:28:00,CUST0025,5900.79,upi,,success,
TXN00560,2026-08-18 23:24:00,CUST0253,2907.16,wallet,,success,
TXN00561,2026-08-18 21:55:00,CUST0246,4687.74,upi,,success,
TXN00562,2026-08-18 21:54:00,CUST0038,412.29,card,SBI,success,
TXN00563,2026-08-18 10:21:00,CUST0054,1485.33,wallet,,success,
TXN00564,2026-08-18 17:57:00,CUST0039,7827.63,netbanking,Kotak,success,
TXN00565,2026-08-18 20:01:00,CUST0248,3535.89,upi,,success,
TXN00566,2026-08-18 11:03:00,CUST0223,944.87,upi,,success,
TXN00567,2026-08-18 20:35:00,CUST0210,5818.0,netbanking,SBI,success,
TXN00568,2026-08-18 09:25:00,CUST0050,4638.39,wallet,,success,
TXN00569,2026-08-18 09:27:00,CUST0185,837.88,wallet,,success,
TXN00570,2026-08-18 12:10:00,CUST0014,5159.8,card,Axis,success,
TXN00571,2026-08-18 21:25:00,CUST0158,3846.91,netbanking,HDFC,success,
TXN00572,2026-08-18 11:23:00,CUST0199,7101.12,netbanking,ICICI,success,
TXN00573,2026-08-18 16:29:00,CUST0135,2217.7,netbanking,Kotak,success,
TXN00574,2026-08-18 10:42:00,CUST0050,2848.76,wallet,,success,
TXN00575,2026-08-18 17:03:00,CUST0117,6750.26,wallet,,success,
TXN00576,2026-08-18 18:56:00,CUST0244,1999.79,netbanking,HDFC,success,
TXN00577,2026-08-18 17:36:00,CUST0018,7218.57,upi,,success,
TXN00578,2026-08-18 11:10:00,CUST0230,7781.49,upi,,success,
TXN00579,2026-08-18 10:43:00,CUST0217,3567.84,upi,,success,
TXN00580,2026-08-18 14:58:00,CUST0133,5857.76,card,HDFC,failed,card_expired
TXN00581,2026-08-18 17:20:00,CUST0204,6874.5,wallet,,success,
TXN00582,2026-08-18 21:44:00,CUST0007,5041.0,wallet,,success,
TXN00583,2026-08-18 11:36:00,CUST0077,4765.28,card,HDFC,success,
TXN00584,2026-08-18 21:18:00,CUST0052,6959.68,netbanking,Axis,success,
TXN00585,2026-08-18 18:38:00,CUST0249,3863.42,upi,,success,
TXN00586,2026-08-18 18:38:00,CUST0074,5494.38,wallet,,failed,generic_decline
TXN00587,2026-08-18 20:15:00,CUST0170,536.93,wallet,,success,
TXN00588,2026-08-18 09:21:00,CUST0191,6566.48,netbanking,SBI,success,
TXN00589,2026-08-18 22:44:00,CUST0252,5526.09,upi,,success,
TXN00590,2026-08-18 21:52:00,CUST0227,2668.82,wallet,,success,
TXN00591,2026-08-18 12:28:00,CUST0046,1809.42,wallet,,success,
TXN00592,2026-08-18 22:23:00,CUST0265,6594.99,upi,,success,
TXN00593,2026-08-18 15:08:00,CUST0260,6277.05,card,ICICI,success,
TXN00594,2026-08-18 22:03:00,CUST0103,2108.5,wallet,,success,
TXN00595,2026-08-18 20:12:00,CUST0185,2300.72,wallet,,success,
TXN00596,2026-08-18 19:01:00,CUST0064,2049.21,wallet,,success,
TXN00597,2026-08-18 22:30:00,CUST0091,4757.01,netbanking,SBI,success,
TXN00598,2026-08-18 20:53:00,CUST0133,5557.48,netbanking,HDFC,success,
TXN00599,2026-08-18 22:36:00,CUST0084,6271.67,upi,,success,
TXN00600,2026-08-18 19:13:00,CUST0116,2262.31,wallet,,success,
TXN00601,2026-08-18 16:58:00,CUST0005,1188.67,upi,,success,
TXN00602,2026-08-18 12:16:00,CUST0005,4925.5,netbanking,SBI,success,
TXN00603,2026-08-18 22:22:00,CUST0193,3753.13,upi,,success,
TXN00604,2026-08-18 22:39:00,CUST0267,3267.65,card,HDFC,success,
TXN00605,2026-08-18 17:41:00,CUST0192,4811.11,netbanking,SBI,success,
TXN00606,2026-08-18 10:21:00,CUST0247,7908.63,netbanking,SBI,success,
TXN00607,2026-08-18 12:09:00,CUST0153,4210.75,upi,,success,
TXN00608,2026-08-18 19:20:00,CUST0207,5493.93,card,Axis,success,
TXN00609,2026-08-18 23:26:00,CUST0133,3326.1,card,Kotak,success,
TXN00610,2026-08-18 22:12:00,CUST0293,2843.86,upi,,success,
TXN00611,2026-08-18 23:42:00,CUST0244,2964.2,netbanking,ICICI,success,
TXN00612,2026-08-18 11:18:00,CUST0286,916.18,upi,,success,
TXN00613,2026-08-18 21:58:00,CUST0287,1587.09,netbanking,HDFC,success,
TXN00614,2026-08-18 20:55:00,CUST0115,2560.62,netbanking,SBI,success,
TXN00615,2026-08-18 16:54:00,CUST0151,1074.58,card,Kotak,success,
TXN00616,2026-08-18 16:56:00,CUST0037,1677.17,card,Axis,success,
TXN00617,2026-08-18 09:55:00,CUST0212,6855.78,upi,,success,
TXN00618,2026-08-18 15:36:00,CUST0176,7158.83,wallet,,success,
TXN00619,2026-08-18 21:05:00,CUST0093,3977.51,upi,,success,
TXN00620,2026-08-18 09:28:00,CUST0030,2297.19,upi,,success,
TXN00621,2026-08-18 16:50:00,CUST0082,6144.02,card,ICICI,success,
TXN00622,2026-08-18 15:27:00,CUST0220,7727.82,wallet,,failed,generic_decline
TXN00623,2026-08-18 12:46:00,CUST0274,3078.85,card,SBI,success,
TXN00624,2026-08-18 12:01:00,CUST0272,5462.47,upi,,success,
TXN00625,2026-08-18 13:08:00,CUST0177,956.26,netbanking,ICICI,success,
TXN00626,2026-08-18 13:18:00,CUST0024,3729.02,netbanking,Axis,success,
TXN00627,2026-08-18 14:57:00,CUST0069,3997.9,upi,,success,
TXN00628,2026-08-18 09:14:00,CUST0207,1910.92,upi,,success,
TXN00629,2026-08-18 18:32:00,CUST0012,1476.53,netbanking,HDFC,success,
TXN00630,2026-08-18 21:34:00,CUST0131,5041.61,card,HDFC,success,
TXN00631,2026-08-18 09:44:00,CUST0011,1058.95,wallet,,success,
TXN00632,2026-08-18 13:30:00,CUST0281,5659.67,upi,,success,
TXN00633,2026-08-18 13:26:00,CUST0005,5344.07,netbanking,Kotak,success,
TXN00634,2026-08-18 15:53:00,CUST0071,7204.18,card,SBI,success,
TXN00635,2026-08-18 16:12:00,CUST0055,4930.66,netbanking,Kotak,success,
TXN00636,2026-08-18 20:26:00,CUST0184,2468.51,card,Kotak,failed,card_expired
TXN00637,2026-08-18 20:59:00,CUST0107,3923.21,upi,,failed,generic_decline
TXN00638,2026-08-18 23:07:00,CUST0046,6706.57,wallet,,success,
TXN00639,2026-08-18 21:32:00,CUST0047,739.13,card,SBI,success,
TXN00640,2026-08-18 13:16:00,CUST0234,3794.58,card,ICICI,success,
TXN00641,2026-08-18 14:51:00,CUST0149,5462.62,wallet,,success,
TXN00642,2026-08-18 22:48:00,CUST0049,7138.79,card,ICICI,success,
TXN00643,2026-08-18 14:22:00,CUST0088,7172.04,netbanking,HDFC,success,
TXN00644,2026-08-18 11:07:00,CUST0176,3296.1,wallet,,success,
TXN00645,2026-08-18 20:54:00,CUST0198,3904.22,wallet,,success,
TXN00646,2026-08-18 10:08:00,CUST0086,5614.93,card,ICICI,success,
TXN00647,2026-08-18 21:36:00,CUST0248,5475.39,upi,,success,
TXN00648,2026-08-18 18:01:00,CUST0184,6921.22,upi,,success,
TXN00649,2026-08-18 10:56:00,CUST0250,3378.58,card,HDFC,success,
TXN00650,2026-08-18 09:45:00,CUST0161,6966.41,upi,,success,
TXN00651,2026-08-18 17:33:00,CUST0174,5552.7,card,Axis,success,
TXN00652,2026-08-18 16:22:00,CUST0128,5360.13,wallet,,success,
TXN00653,2026-08-18 23:39:00,CUST0286,578.34,upi,,success,
TXN00654,2026-08-18 22:31:00,CUST0241,6974.91,card,Axis,success,
TXN00655,2026-08-18 13:03:00,CUST0170,4129.4,wallet,,success,
TXN00656,2026-08-18 10:29:00,CUST0121,3636.88,wallet,,success,
TXN00657,2026-08-18 16:20:00,CUST0256,1081.85,wallet,,success,
TXN00658,2026-08-18 10:25:00,CUST0010,3386.86,card,HDFC,failed,card_expired
TXN00659,2026-08-18 23:32:00,CUST0156,4564.31,wallet,,success,
TXN00660,2026-08-18 22:03:00,CUST0187,6560.22,wallet,,success,
TXN00661,2026-08-18 20:42:00,CUST0243,3001.86,wallet,,success,
TXN00662,2026-08-18 09:21:00,CUST0114,2937.84,netbanking,Kotak,success,
TXN00663,2026-08-18 09:57:00,CUST0055,1438.62,upi,,success,
TXN00664,2026-08-18 10:16:00,CUST0210,4945.19,upi,,success,
TXN00665,2026-08-18 12:29:00,CUST0202,6622.75,upi,,success,
TXN00666,2026-08-18 21:26:00,CUST0056,515.03,card,Axis,success,
TXN00667,2026-08-18 11:31:00,CUST0259,184.05,card,Kotak,success,
TXN00668,2026-08-18 16:59:00,CUST0300,4140.41,upi,,success,
TXN00669,2026-08-18 20:52:00,CUST0089,1157.8,wallet,,success,
TXN00670,2026-08-18 17:56:00,CUST0165,3169.6,upi,,success,
TXN00671,2026-08-18 13:28:00,CUST0176,6467.66,upi,,success,
TXN00672,2026-08-18 13:53:00,CUST0263,5656.73,netbanking,Kotak,success,
TXN00673,2026-08-18 12:39:00,CUST0103,5757.92,netbanking,ICICI,success,
TXN00674,2026-08-18 17:34:00,CUST0092,5600.35,netbanking,HDFC,success,
TXN00675,2026-08-18 16:37:00,CUST0288,4629.51,wallet,,success,
TXN00676,2026-08-18 13:56:00,CUST0274,6801.31,card,Kotak,success,
TXN00677,2026-08-18 11:03:00,CUST0196,5411.5,upi,,success,
TXN00678,2026-08-18 13:43:00,CUST0083,2116.9,card,SBI,success,
TXN00679,2026-08-18 09:22:00,CUST0278,6540.11,card,Kotak,success,
TXN00680,2026-08-18 22:14:00,CUST0288,5977.94,wallet,,success,
TXN00681,2026-08-18 20:42:00,CUST0148,518.79,wallet,,success,
TXN00682,2026-08-18 17:03:00,CUST0161,251.78,netbanking,ICICI,success,
TXN00683,2026-08-18 22:14:00,CUST0227,7305.17,netbanking,Kotak,success,
TXN00684,2026-08-18 21:46:00,CUST0101,7719.68,netbanking,Axis,success,
TXN00685,2026-08-18 11:11:00,CUST0039,5920.37,card,Axis,failed,generic_decline
TXN00686,2026-08-18 17:16:00,CUST0143,1171.02,netbanking,HDFC,success,
TXN00687,2026-08-18 09:09:00,CUST0080,7439.73,card,Kotak,success,
